id	label	model
697858	None	optimized-simple-banglabert-v2
476327	None	optimized-simple-banglabert-v2
927901	Abusive	optimized-simple-banglabert-v2
837639	Profane	optimized-simple-banglabert-v2
492990	Political Hate	optimized-simple-banglabert-v2
360379	Abusive	optimized-simple-banglabert-v2
618518	None	optimized-simple-banglabert-v2
649931	None	optimized-simple-banglabert-v2
175496	Political Hate	optimized-simple-banglabert-v2
422178	None	optimized-simple-banglabert-v2
763331	None	optimized-simple-banglabert-v2
463514	Political Hate	optimized-simple-banglabert-v2
452271	None	optimized-simple-banglabert-v2
255091	None	optimized-simple-banglabert-v2
639406	None	optimized-simple-banglabert-v2
617882	Abusive	optimized-simple-banglabert-v2
424539	None	optimized-simple-banglabert-v2
534382	None	optimized-simple-banglabert-v2
656382	None	optimized-simple-banglabert-v2
523467	None	optimized-simple-banglabert-v2
678646	Profane	optimized-simple-banglabert-v2
13863	None	optimized-simple-banglabert-v2
345913	None	optimized-simple-banglabert-v2
670277	Abusive	optimized-simple-banglabert-v2
759098	None	optimized-simple-banglabert-v2
174859	None	optimized-simple-banglabert-v2
81340	Political Hate	optimized-simple-banglabert-v2
922743	None	optimized-simple-banglabert-v2
105579	None	optimized-simple-banglabert-v2
819932	Abusive	optimized-simple-banglabert-v2
724622	Profane	optimized-simple-banglabert-v2
8040	None	optimized-simple-banglabert-v2
661589	None	optimized-simple-banglabert-v2
25308	None	optimized-simple-banglabert-v2
479411	None	optimized-simple-banglabert-v2
104723	Abusive	optimized-simple-banglabert-v2
804467	None	optimized-simple-banglabert-v2
164017	Abusive	optimized-simple-banglabert-v2
228242	Profane	optimized-simple-banglabert-v2
668562	Political Hate	optimized-simple-banglabert-v2
900643	Abusive	optimized-simple-banglabert-v2
171741	Abusive	optimized-simple-banglabert-v2
596654	Abusive	optimized-simple-banglabert-v2
294586	None	optimized-simple-banglabert-v2
118070	Political Hate	optimized-simple-banglabert-v2
643819	Political Hate	optimized-simple-banglabert-v2
316098	None	optimized-simple-banglabert-v2
483088	None	optimized-simple-banglabert-v2
803231	None	optimized-simple-banglabert-v2
798743	None	optimized-simple-banglabert-v2
292802	Political Hate	optimized-simple-banglabert-v2
130898	Abusive	optimized-simple-banglabert-v2
656615	None	optimized-simple-banglabert-v2
369848	None	optimized-simple-banglabert-v2
42763	None	optimized-simple-banglabert-v2
198700	Political Hate	optimized-simple-banglabert-v2
147433	Political Hate	optimized-simple-banglabert-v2
112969	None	optimized-simple-banglabert-v2
365334	None	optimized-simple-banglabert-v2
334533	Abusive	optimized-simple-banglabert-v2
45513	None	optimized-simple-banglabert-v2
194291	Political Hate	optimized-simple-banglabert-v2
242147	None	optimized-simple-banglabert-v2
543843	None	optimized-simple-banglabert-v2
765276	Abusive	optimized-simple-banglabert-v2
104725	Profane	optimized-simple-banglabert-v2
618757	None	optimized-simple-banglabert-v2
181782	Political Hate	optimized-simple-banglabert-v2
914164	Abusive	optimized-simple-banglabert-v2
822076	None	optimized-simple-banglabert-v2
599831	Political Hate	optimized-simple-banglabert-v2
703814	Abusive	optimized-simple-banglabert-v2
871608	None	optimized-simple-banglabert-v2
139975	Political Hate	optimized-simple-banglabert-v2
368136	None	optimized-simple-banglabert-v2
809802	None	optimized-simple-banglabert-v2
568236	Abusive	optimized-simple-banglabert-v2
642774	Political Hate	optimized-simple-banglabert-v2
553115	None	optimized-simple-banglabert-v2
147246	Abusive	optimized-simple-banglabert-v2
871806	Abusive	optimized-simple-banglabert-v2
906009	Abusive	optimized-simple-banglabert-v2
604767	Abusive	optimized-simple-banglabert-v2
98991	None	optimized-simple-banglabert-v2
491918	Profane	optimized-simple-banglabert-v2
398790	None	optimized-simple-banglabert-v2
350726	None	optimized-simple-banglabert-v2
175253	None	optimized-simple-banglabert-v2
29355	None	optimized-simple-banglabert-v2
93250	Political Hate	optimized-simple-banglabert-v2
19886	Political Hate	optimized-simple-banglabert-v2
445227	None	optimized-simple-banglabert-v2
853191	None	optimized-simple-banglabert-v2
679355	Abusive	optimized-simple-banglabert-v2
782445	None	optimized-simple-banglabert-v2
907865	None	optimized-simple-banglabert-v2
330279	Abusive	optimized-simple-banglabert-v2
79692	None	optimized-simple-banglabert-v2
482416	Abusive	optimized-simple-banglabert-v2
316930	Profane	optimized-simple-banglabert-v2
389198	Political Hate	optimized-simple-banglabert-v2
383466	None	optimized-simple-banglabert-v2
726414	Political Hate	optimized-simple-banglabert-v2
511782	None	optimized-simple-banglabert-v2
319242	None	optimized-simple-banglabert-v2
908647	None	optimized-simple-banglabert-v2
462082	None	optimized-simple-banglabert-v2
471029	None	optimized-simple-banglabert-v2
825212	Profane	optimized-simple-banglabert-v2
655469	None	optimized-simple-banglabert-v2
162768	None	optimized-simple-banglabert-v2
213891	Political Hate	optimized-simple-banglabert-v2
189626	Political Hate	optimized-simple-banglabert-v2
618775	Abusive	optimized-simple-banglabert-v2
467524	None	optimized-simple-banglabert-v2
833010	None	optimized-simple-banglabert-v2
437027	None	optimized-simple-banglabert-v2
751682	None	optimized-simple-banglabert-v2
394778	None	optimized-simple-banglabert-v2
462766	None	optimized-simple-banglabert-v2
464908	Abusive	optimized-simple-banglabert-v2
551029	None	optimized-simple-banglabert-v2
930583	None	optimized-simple-banglabert-v2
127354	None	optimized-simple-banglabert-v2
474903	None	optimized-simple-banglabert-v2
154285	Abusive	optimized-simple-banglabert-v2
516498	None	optimized-simple-banglabert-v2
211955	Profane	optimized-simple-banglabert-v2
542234	None	optimized-simple-banglabert-v2
376628	None	optimized-simple-banglabert-v2
700225	None	optimized-simple-banglabert-v2
786647	None	optimized-simple-banglabert-v2
257576	Political Hate	optimized-simple-banglabert-v2
758485	None	optimized-simple-banglabert-v2
99453	Political Hate	optimized-simple-banglabert-v2
915727	None	optimized-simple-banglabert-v2
376246	None	optimized-simple-banglabert-v2
373071	Abusive	optimized-simple-banglabert-v2
470824	None	optimized-simple-banglabert-v2
178420	None	optimized-simple-banglabert-v2
217557	Abusive	optimized-simple-banglabert-v2
191400	Political Hate	optimized-simple-banglabert-v2
517200	None	optimized-simple-banglabert-v2
653544	Political Hate	optimized-simple-banglabert-v2
70411	Profane	optimized-simple-banglabert-v2
149905	Political Hate	optimized-simple-banglabert-v2
153918	None	optimized-simple-banglabert-v2
723635	None	optimized-simple-banglabert-v2
666300	None	optimized-simple-banglabert-v2
323812	Abusive	optimized-simple-banglabert-v2
9604	Profane	optimized-simple-banglabert-v2
770780	Political Hate	optimized-simple-banglabert-v2
271658	None	optimized-simple-banglabert-v2
882647	None	optimized-simple-banglabert-v2
551920	None	optimized-simple-banglabert-v2
583947	Abusive	optimized-simple-banglabert-v2
820628	None	optimized-simple-banglabert-v2
277192	Abusive	optimized-simple-banglabert-v2
897906	Abusive	optimized-simple-banglabert-v2
249214	Profane	optimized-simple-banglabert-v2
893683	Profane	optimized-simple-banglabert-v2
4464	None	optimized-simple-banglabert-v2
9468	None	optimized-simple-banglabert-v2
377406	Profane	optimized-simple-banglabert-v2
560474	None	optimized-simple-banglabert-v2
486586	None	optimized-simple-banglabert-v2
521490	None	optimized-simple-banglabert-v2
5279	None	optimized-simple-banglabert-v2
42496	Political Hate	optimized-simple-banglabert-v2
13705	None	optimized-simple-banglabert-v2
326556	None	optimized-simple-banglabert-v2
517143	None	optimized-simple-banglabert-v2
663202	Political Hate	optimized-simple-banglabert-v2
17476	None	optimized-simple-banglabert-v2
422364	Political Hate	optimized-simple-banglabert-v2
319609	Profane	optimized-simple-banglabert-v2
934595	Profane	optimized-simple-banglabert-v2
283893	Political Hate	optimized-simple-banglabert-v2
105406	Political Hate	optimized-simple-banglabert-v2
454062	Profane	optimized-simple-banglabert-v2
685691	None	optimized-simple-banglabert-v2
671240	None	optimized-simple-banglabert-v2
323990	Political Hate	optimized-simple-banglabert-v2
464804	None	optimized-simple-banglabert-v2
126109	Political Hate	optimized-simple-banglabert-v2
599618	None	optimized-simple-banglabert-v2
517229	Profane	optimized-simple-banglabert-v2
212493	Political Hate	optimized-simple-banglabert-v2
395279	None	optimized-simple-banglabert-v2
802441	Profane	optimized-simple-banglabert-v2
372446	None	optimized-simple-banglabert-v2
131053	None	optimized-simple-banglabert-v2
927153	Abusive	optimized-simple-banglabert-v2
382647	Profane	optimized-simple-banglabert-v2
739909	None	optimized-simple-banglabert-v2
196365	None	optimized-simple-banglabert-v2
725545	None	optimized-simple-banglabert-v2
742737	Religious Hate	optimized-simple-banglabert-v2
324922	None	optimized-simple-banglabert-v2
687465	Abusive	optimized-simple-banglabert-v2
127196	None	optimized-simple-banglabert-v2
156582	None	optimized-simple-banglabert-v2
736072	None	optimized-simple-banglabert-v2
367939	None	optimized-simple-banglabert-v2
227990	Profane	optimized-simple-banglabert-v2
491013	None	optimized-simple-banglabert-v2
331079	Abusive	optimized-simple-banglabert-v2
22603	None	optimized-simple-banglabert-v2
142732	None	optimized-simple-banglabert-v2
503395	None	optimized-simple-banglabert-v2
97888	None	optimized-simple-banglabert-v2
107987	Abusive	optimized-simple-banglabert-v2
538964	None	optimized-simple-banglabert-v2
516815	None	optimized-simple-banglabert-v2
675200	Abusive	optimized-simple-banglabert-v2
922846	None	optimized-simple-banglabert-v2
206055	Abusive	optimized-simple-banglabert-v2
580711	Political Hate	optimized-simple-banglabert-v2
433603	None	optimized-simple-banglabert-v2
913918	None	optimized-simple-banglabert-v2
681581	Abusive	optimized-simple-banglabert-v2
584423	None	optimized-simple-banglabert-v2
81260	None	optimized-simple-banglabert-v2
736221	None	optimized-simple-banglabert-v2
623514	None	optimized-simple-banglabert-v2
370581	Abusive	optimized-simple-banglabert-v2
192811	None	optimized-simple-banglabert-v2
217208	Political Hate	optimized-simple-banglabert-v2
889961	Abusive	optimized-simple-banglabert-v2
178079	Abusive	optimized-simple-banglabert-v2
90439	None	optimized-simple-banglabert-v2
178971	Abusive	optimized-simple-banglabert-v2
22665	Political Hate	optimized-simple-banglabert-v2
899276	Abusive	optimized-simple-banglabert-v2
310071	None	optimized-simple-banglabert-v2
360030	Abusive	optimized-simple-banglabert-v2
77977	Political Hate	optimized-simple-banglabert-v2
830214	Abusive	optimized-simple-banglabert-v2
38886	Profane	optimized-simple-banglabert-v2
105862	None	optimized-simple-banglabert-v2
702732	Abusive	optimized-simple-banglabert-v2
938497	Abusive	optimized-simple-banglabert-v2
213252	Abusive	optimized-simple-banglabert-v2
457833	None	optimized-simple-banglabert-v2
816803	Political Hate	optimized-simple-banglabert-v2
299704	None	optimized-simple-banglabert-v2
803472	None	optimized-simple-banglabert-v2
753215	Abusive	optimized-simple-banglabert-v2
542741	None	optimized-simple-banglabert-v2
836974	Profane	optimized-simple-banglabert-v2
691680	None	optimized-simple-banglabert-v2
846299	None	optimized-simple-banglabert-v2
433275	Abusive	optimized-simple-banglabert-v2
756273	None	optimized-simple-banglabert-v2
740920	None	optimized-simple-banglabert-v2
43626	Political Hate	optimized-simple-banglabert-v2
267060	Political Hate	optimized-simple-banglabert-v2
457841	None	optimized-simple-banglabert-v2
875925	None	optimized-simple-banglabert-v2
707304	None	optimized-simple-banglabert-v2
305585	Political Hate	optimized-simple-banglabert-v2
677304	Political Hate	optimized-simple-banglabert-v2
402761	Religious Hate	optimized-simple-banglabert-v2
142035	Abusive	optimized-simple-banglabert-v2
322005	None	optimized-simple-banglabert-v2
49390	None	optimized-simple-banglabert-v2
707302	Abusive	optimized-simple-banglabert-v2
333125	Political Hate	optimized-simple-banglabert-v2
416891	None	optimized-simple-banglabert-v2
781755	Abusive	optimized-simple-banglabert-v2
372629	None	optimized-simple-banglabert-v2
746812	Political Hate	optimized-simple-banglabert-v2
661051	Abusive	optimized-simple-banglabert-v2
223473	Profane	optimized-simple-banglabert-v2
366446	None	optimized-simple-banglabert-v2
439019	Political Hate	optimized-simple-banglabert-v2
89017	Abusive	optimized-simple-banglabert-v2
833385	Profane	optimized-simple-banglabert-v2
701974	Abusive	optimized-simple-banglabert-v2
532046	Abusive	optimized-simple-banglabert-v2
524121	None	optimized-simple-banglabert-v2
73484	None	optimized-simple-banglabert-v2
41759	None	optimized-simple-banglabert-v2
556898	Political Hate	optimized-simple-banglabert-v2
74071	None	optimized-simple-banglabert-v2
664811	None	optimized-simple-banglabert-v2
596155	None	optimized-simple-banglabert-v2
861670	None	optimized-simple-banglabert-v2
557487	None	optimized-simple-banglabert-v2
475743	None	optimized-simple-banglabert-v2
708802	None	optimized-simple-banglabert-v2
510655	None	optimized-simple-banglabert-v2
345029	None	optimized-simple-banglabert-v2
853057	None	optimized-simple-banglabert-v2
242665	Abusive	optimized-simple-banglabert-v2
823119	Political Hate	optimized-simple-banglabert-v2
608926	Abusive	optimized-simple-banglabert-v2
480932	Abusive	optimized-simple-banglabert-v2
641524	None	optimized-simple-banglabert-v2
571911	None	optimized-simple-banglabert-v2
787716	None	optimized-simple-banglabert-v2
265020	Abusive	optimized-simple-banglabert-v2
303183	None	optimized-simple-banglabert-v2
352571	Abusive	optimized-simple-banglabert-v2
263134	Abusive	optimized-simple-banglabert-v2
611932	Abusive	optimized-simple-banglabert-v2
868718	None	optimized-simple-banglabert-v2
503912	Political Hate	optimized-simple-banglabert-v2
844107	Abusive	optimized-simple-banglabert-v2
361784	Political Hate	optimized-simple-banglabert-v2
707013	None	optimized-simple-banglabert-v2
540056	Abusive	optimized-simple-banglabert-v2
835721	None	optimized-simple-banglabert-v2
235755	Political Hate	optimized-simple-banglabert-v2
667776	None	optimized-simple-banglabert-v2
649091	None	optimized-simple-banglabert-v2
770663	Abusive	optimized-simple-banglabert-v2
449984	Profane	optimized-simple-banglabert-v2
832298	None	optimized-simple-banglabert-v2
659157	Abusive	optimized-simple-banglabert-v2
271809	Abusive	optimized-simple-banglabert-v2
806432	None	optimized-simple-banglabert-v2
137318	Abusive	optimized-simple-banglabert-v2
153306	None	optimized-simple-banglabert-v2
38470	Political Hate	optimized-simple-banglabert-v2
431582	Profane	optimized-simple-banglabert-v2
717164	None	optimized-simple-banglabert-v2
580143	None	optimized-simple-banglabert-v2
49990	Abusive	optimized-simple-banglabert-v2
845881	None	optimized-simple-banglabert-v2
28237	Political Hate	optimized-simple-banglabert-v2
448410	Abusive	optimized-simple-banglabert-v2
392869	Abusive	optimized-simple-banglabert-v2
427357	Abusive	optimized-simple-banglabert-v2
803479	Political Hate	optimized-simple-banglabert-v2
758098	Religious Hate	optimized-simple-banglabert-v2
120841	Political Hate	optimized-simple-banglabert-v2
801244	None	optimized-simple-banglabert-v2
925289	Political Hate	optimized-simple-banglabert-v2
777026	Abusive	optimized-simple-banglabert-v2
7401	None	optimized-simple-banglabert-v2
766209	Political Hate	optimized-simple-banglabert-v2
146616	None	optimized-simple-banglabert-v2
449920	Profane	optimized-simple-banglabert-v2
395149	Abusive	optimized-simple-banglabert-v2
783461	None	optimized-simple-banglabert-v2
323363	None	optimized-simple-banglabert-v2
857583	None	optimized-simple-banglabert-v2
535131	None	optimized-simple-banglabert-v2
449455	Abusive	optimized-simple-banglabert-v2
530188	Abusive	optimized-simple-banglabert-v2
841983	Abusive	optimized-simple-banglabert-v2
863107	None	optimized-simple-banglabert-v2
441302	None	optimized-simple-banglabert-v2
398777	Abusive	optimized-simple-banglabert-v2
756172	None	optimized-simple-banglabert-v2
706050	None	optimized-simple-banglabert-v2
514434	None	optimized-simple-banglabert-v2
513361	None	optimized-simple-banglabert-v2
516223	Profane	optimized-simple-banglabert-v2
31791	None	optimized-simple-banglabert-v2
143438	Abusive	optimized-simple-banglabert-v2
799188	None	optimized-simple-banglabert-v2
336449	None	optimized-simple-banglabert-v2
767986	None	optimized-simple-banglabert-v2
694508	None	optimized-simple-banglabert-v2
186493	Abusive	optimized-simple-banglabert-v2
104882	Profane	optimized-simple-banglabert-v2
280325	None	optimized-simple-banglabert-v2
366514	None	optimized-simple-banglabert-v2
566626	None	optimized-simple-banglabert-v2
274439	Profane	optimized-simple-banglabert-v2
775968	Political Hate	optimized-simple-banglabert-v2
665640	Abusive	optimized-simple-banglabert-v2
922707	None	optimized-simple-banglabert-v2
131971	None	optimized-simple-banglabert-v2
467462	None	optimized-simple-banglabert-v2
392346	Political Hate	optimized-simple-banglabert-v2
14129	Political Hate	optimized-simple-banglabert-v2
727009	Profane	optimized-simple-banglabert-v2
202951	Abusive	optimized-simple-banglabert-v2
511558	None	optimized-simple-banglabert-v2
396493	Abusive	optimized-simple-banglabert-v2
675473	Abusive	optimized-simple-banglabert-v2
487864	None	optimized-simple-banglabert-v2
345179	None	optimized-simple-banglabert-v2
714384	None	optimized-simple-banglabert-v2
378869	Abusive	optimized-simple-banglabert-v2
91557	Abusive	optimized-simple-banglabert-v2
401006	None	optimized-simple-banglabert-v2
426265	Political Hate	optimized-simple-banglabert-v2
623520	None	optimized-simple-banglabert-v2
589727	Abusive	optimized-simple-banglabert-v2
923659	Abusive	optimized-simple-banglabert-v2
160999	None	optimized-simple-banglabert-v2
740411	None	optimized-simple-banglabert-v2
43188	Political Hate	optimized-simple-banglabert-v2
556371	Profane	optimized-simple-banglabert-v2
498484	None	optimized-simple-banglabert-v2
756549	None	optimized-simple-banglabert-v2
58026	None	optimized-simple-banglabert-v2
65446	None	optimized-simple-banglabert-v2
874914	Abusive	optimized-simple-banglabert-v2
19597	None	optimized-simple-banglabert-v2
815102	Abusive	optimized-simple-banglabert-v2
201654	None	optimized-simple-banglabert-v2
853021	Political Hate	optimized-simple-banglabert-v2
42693	None	optimized-simple-banglabert-v2
902699	Abusive	optimized-simple-banglabert-v2
163301	None	optimized-simple-banglabert-v2
768898	Profane	optimized-simple-banglabert-v2
708467	None	optimized-simple-banglabert-v2
892940	Abusive	optimized-simple-banglabert-v2
412303	None	optimized-simple-banglabert-v2
627277	Political Hate	optimized-simple-banglabert-v2
614654	None	optimized-simple-banglabert-v2
606146	Political Hate	optimized-simple-banglabert-v2
909768	Political Hate	optimized-simple-banglabert-v2
886619	None	optimized-simple-banglabert-v2
600015	Abusive	optimized-simple-banglabert-v2
828619	None	optimized-simple-banglabert-v2
389728	Abusive	optimized-simple-banglabert-v2
330316	None	optimized-simple-banglabert-v2
721390	None	optimized-simple-banglabert-v2
904984	None	optimized-simple-banglabert-v2
493861	None	optimized-simple-banglabert-v2
301713	Political Hate	optimized-simple-banglabert-v2
528654	None	optimized-simple-banglabert-v2
341189	Abusive	optimized-simple-banglabert-v2
491121	None	optimized-simple-banglabert-v2
607638	None	optimized-simple-banglabert-v2
832986	None	optimized-simple-banglabert-v2
194409	Abusive	optimized-simple-banglabert-v2
568775	None	optimized-simple-banglabert-v2
6248	None	optimized-simple-banglabert-v2
283521	Political Hate	optimized-simple-banglabert-v2
422748	Religious Hate	optimized-simple-banglabert-v2
315603	Abusive	optimized-simple-banglabert-v2
335993	None	optimized-simple-banglabert-v2
133932	Abusive	optimized-simple-banglabert-v2
322271	Abusive	optimized-simple-banglabert-v2
632849	Abusive	optimized-simple-banglabert-v2
613926	Abusive	optimized-simple-banglabert-v2
552957	Profane	optimized-simple-banglabert-v2
529141	Abusive	optimized-simple-banglabert-v2
280267	Political Hate	optimized-simple-banglabert-v2
879941	None	optimized-simple-banglabert-v2
30896	Abusive	optimized-simple-banglabert-v2
179405	Political Hate	optimized-simple-banglabert-v2
520864	None	optimized-simple-banglabert-v2
790343	None	optimized-simple-banglabert-v2
48959	Abusive	optimized-simple-banglabert-v2
927620	None	optimized-simple-banglabert-v2
294304	Profane	optimized-simple-banglabert-v2
794785	Political Hate	optimized-simple-banglabert-v2
182211	Profane	optimized-simple-banglabert-v2
659035	None	optimized-simple-banglabert-v2
538939	Abusive	optimized-simple-banglabert-v2
189018	None	optimized-simple-banglabert-v2
192575	None	optimized-simple-banglabert-v2
147960	Abusive	optimized-simple-banglabert-v2
159833	None	optimized-simple-banglabert-v2
753935	None	optimized-simple-banglabert-v2
338203	Political Hate	optimized-simple-banglabert-v2
704431	None	optimized-simple-banglabert-v2
573950	Profane	optimized-simple-banglabert-v2
901051	None	optimized-simple-banglabert-v2
350592	Abusive	optimized-simple-banglabert-v2
446695	None	optimized-simple-banglabert-v2
89903	Religious Hate	optimized-simple-banglabert-v2
115101	Abusive	optimized-simple-banglabert-v2
541037	None	optimized-simple-banglabert-v2
209330	Political Hate	optimized-simple-banglabert-v2
500953	None	optimized-simple-banglabert-v2
683778	None	optimized-simple-banglabert-v2
758063	Religious Hate	optimized-simple-banglabert-v2
790595	None	optimized-simple-banglabert-v2
214354	Political Hate	optimized-simple-banglabert-v2
660129	None	optimized-simple-banglabert-v2
791895	Political Hate	optimized-simple-banglabert-v2
804514	Profane	optimized-simple-banglabert-v2
291269	None	optimized-simple-banglabert-v2
213508	Abusive	optimized-simple-banglabert-v2
355146	Profane	optimized-simple-banglabert-v2
159040	None	optimized-simple-banglabert-v2
859308	Political Hate	optimized-simple-banglabert-v2
407731	None	optimized-simple-banglabert-v2
282452	Political Hate	optimized-simple-banglabert-v2
937710	None	optimized-simple-banglabert-v2
552667	Abusive	optimized-simple-banglabert-v2
858733	None	optimized-simple-banglabert-v2
839133	None	optimized-simple-banglabert-v2
90708	None	optimized-simple-banglabert-v2
637975	Abusive	optimized-simple-banglabert-v2
853112	Profane	optimized-simple-banglabert-v2
467659	None	optimized-simple-banglabert-v2
310871	None	optimized-simple-banglabert-v2
40628	None	optimized-simple-banglabert-v2
752747	None	optimized-simple-banglabert-v2
71170	Abusive	optimized-simple-banglabert-v2
627017	None	optimized-simple-banglabert-v2
123474	None	optimized-simple-banglabert-v2
351319	None	optimized-simple-banglabert-v2
286351	Abusive	optimized-simple-banglabert-v2
171984	None	optimized-simple-banglabert-v2
635198	None	optimized-simple-banglabert-v2
377481	None	optimized-simple-banglabert-v2
632798	Political Hate	optimized-simple-banglabert-v2
444305	Abusive	optimized-simple-banglabert-v2
484705	Abusive	optimized-simple-banglabert-v2
435790	Profane	optimized-simple-banglabert-v2
239325	Political Hate	optimized-simple-banglabert-v2
926891	Abusive	optimized-simple-banglabert-v2
339484	None	optimized-simple-banglabert-v2
768466	Profane	optimized-simple-banglabert-v2
113393	Profane	optimized-simple-banglabert-v2
341264	Profane	optimized-simple-banglabert-v2
782996	Profane	optimized-simple-banglabert-v2
521003	Profane	optimized-simple-banglabert-v2
939102	Abusive	optimized-simple-banglabert-v2
735297	Political Hate	optimized-simple-banglabert-v2
520870	None	optimized-simple-banglabert-v2
273146	Abusive	optimized-simple-banglabert-v2
202375	None	optimized-simple-banglabert-v2
661758	None	optimized-simple-banglabert-v2
85976	None	optimized-simple-banglabert-v2
382500	None	optimized-simple-banglabert-v2
313962	None	optimized-simple-banglabert-v2
236844	Political Hate	optimized-simple-banglabert-v2
75753	Profane	optimized-simple-banglabert-v2
114590	Political Hate	optimized-simple-banglabert-v2
638031	None	optimized-simple-banglabert-v2
221877	Political Hate	optimized-simple-banglabert-v2
604651	None	optimized-simple-banglabert-v2
878671	None	optimized-simple-banglabert-v2
495334	Abusive	optimized-simple-banglabert-v2
811282	Abusive	optimized-simple-banglabert-v2
259819	None	optimized-simple-banglabert-v2
670825	Abusive	optimized-simple-banglabert-v2
641722	Abusive	optimized-simple-banglabert-v2
935988	None	optimized-simple-banglabert-v2
925559	None	optimized-simple-banglabert-v2
882102	Abusive	optimized-simple-banglabert-v2
669815	Abusive	optimized-simple-banglabert-v2
862726	None	optimized-simple-banglabert-v2
202020	Abusive	optimized-simple-banglabert-v2
18287	None	optimized-simple-banglabert-v2
533374	Abusive	optimized-simple-banglabert-v2
697794	Abusive	optimized-simple-banglabert-v2
87756	Abusive	optimized-simple-banglabert-v2
893669	Abusive	optimized-simple-banglabert-v2
444849	Political Hate	optimized-simple-banglabert-v2
844583	Abusive	optimized-simple-banglabert-v2
855222	Abusive	optimized-simple-banglabert-v2
293344	None	optimized-simple-banglabert-v2
867935	Profane	optimized-simple-banglabert-v2
422555	None	optimized-simple-banglabert-v2
648270	None	optimized-simple-banglabert-v2
35775	None	optimized-simple-banglabert-v2
158778	None	optimized-simple-banglabert-v2
729319	None	optimized-simple-banglabert-v2
861447	None	optimized-simple-banglabert-v2
7513	None	optimized-simple-banglabert-v2
743646	None	optimized-simple-banglabert-v2
679486	Abusive	optimized-simple-banglabert-v2
173289	Abusive	optimized-simple-banglabert-v2
549862	Political Hate	optimized-simple-banglabert-v2
223872	Abusive	optimized-simple-banglabert-v2
614643	None	optimized-simple-banglabert-v2
741749	None	optimized-simple-banglabert-v2
253036	Political Hate	optimized-simple-banglabert-v2
656462	Abusive	optimized-simple-banglabert-v2
702468	None	optimized-simple-banglabert-v2
894938	None	optimized-simple-banglabert-v2
129604	None	optimized-simple-banglabert-v2
343002	Abusive	optimized-simple-banglabert-v2
882520	Profane	optimized-simple-banglabert-v2
184251	Political Hate	optimized-simple-banglabert-v2
17368	Abusive	optimized-simple-banglabert-v2
527115	Profane	optimized-simple-banglabert-v2
353516	None	optimized-simple-banglabert-v2
82655	None	optimized-simple-banglabert-v2
934168	None	optimized-simple-banglabert-v2
471572	Political Hate	optimized-simple-banglabert-v2
498919	None	optimized-simple-banglabert-v2
460423	None	optimized-simple-banglabert-v2
669535	None	optimized-simple-banglabert-v2
10131	None	optimized-simple-banglabert-v2
402050	None	optimized-simple-banglabert-v2
295436	None	optimized-simple-banglabert-v2
105937	None	optimized-simple-banglabert-v2
100261	Political Hate	optimized-simple-banglabert-v2
186855	None	optimized-simple-banglabert-v2
224878	Political Hate	optimized-simple-banglabert-v2
166022	None	optimized-simple-banglabert-v2
676170	None	optimized-simple-banglabert-v2
513806	None	optimized-simple-banglabert-v2
867603	None	optimized-simple-banglabert-v2
936619	None	optimized-simple-banglabert-v2
846248	Profane	optimized-simple-banglabert-v2
667270	None	optimized-simple-banglabert-v2
920288	Profane	optimized-simple-banglabert-v2
801728	Abusive	optimized-simple-banglabert-v2
439396	None	optimized-simple-banglabert-v2
263050	None	optimized-simple-banglabert-v2
736319	None	optimized-simple-banglabert-v2
625937	Political Hate	optimized-simple-banglabert-v2
397371	Political Hate	optimized-simple-banglabert-v2
814340	Abusive	optimized-simple-banglabert-v2
183236	None	optimized-simple-banglabert-v2
445797	None	optimized-simple-banglabert-v2
196447	Political Hate	optimized-simple-banglabert-v2
733692	None	optimized-simple-banglabert-v2
65619	None	optimized-simple-banglabert-v2
251005	Abusive	optimized-simple-banglabert-v2
166303	Abusive	optimized-simple-banglabert-v2
655944	None	optimized-simple-banglabert-v2
304580	Political Hate	optimized-simple-banglabert-v2
374398	None	optimized-simple-banglabert-v2
563387	None	optimized-simple-banglabert-v2
892900	None	optimized-simple-banglabert-v2
772935	Profane	optimized-simple-banglabert-v2
140849	None	optimized-simple-banglabert-v2
112914	Abusive	optimized-simple-banglabert-v2
419410	Political Hate	optimized-simple-banglabert-v2
194764	Political Hate	optimized-simple-banglabert-v2
177216	None	optimized-simple-banglabert-v2
480343	Political Hate	optimized-simple-banglabert-v2
588331	None	optimized-simple-banglabert-v2
499835	Profane	optimized-simple-banglabert-v2
567747	Abusive	optimized-simple-banglabert-v2
179610	None	optimized-simple-banglabert-v2
808026	None	optimized-simple-banglabert-v2
139747	Profane	optimized-simple-banglabert-v2
57120	Political Hate	optimized-simple-banglabert-v2
270287	Profane	optimized-simple-banglabert-v2
349353	Profane	optimized-simple-banglabert-v2
432855	None	optimized-simple-banglabert-v2
610525	Political Hate	optimized-simple-banglabert-v2
751364	None	optimized-simple-banglabert-v2
561725	None	optimized-simple-banglabert-v2
318120	None	optimized-simple-banglabert-v2
421944	Abusive	optimized-simple-banglabert-v2
495294	Abusive	optimized-simple-banglabert-v2
910164	None	optimized-simple-banglabert-v2
191200	Political Hate	optimized-simple-banglabert-v2
594094	None	optimized-simple-banglabert-v2
6091	Profane	optimized-simple-banglabert-v2
726212	Political Hate	optimized-simple-banglabert-v2
