id	label	model
380744	None	optimized-simple-banglabert
413547	None	optimized-simple-banglabert
234141	Political Hate	optimized-simple-banglabert
60206	None	optimized-simple-banglabert
579827	None	optimized-simple-banglabert
148976	None	optimized-simple-banglabert
201516	Abusive	optimized-simple-banglabert
586357	Abusive	optimized-simple-banglabert
368041	Political Hate	optimized-simple-banglabert
281038	Abusive	optimized-simple-banglabert
200103	Abusive	optimized-simple-banglabert
656857	Profane	optimized-simple-banglabert
877106	Profane	optimized-simple-banglabert
680816	None	optimized-simple-banglabert
853980	Profane	optimized-simple-banglabert
416765	Political Hate	optimized-simple-banglabert
777041	Political Hate	optimized-simple-banglabert
486896	None	optimized-simple-banglabert
1238	None	optimized-simple-banglabert
690011	None	optimized-simple-banglabert
561745	None	optimized-simple-banglabert
419301	None	optimized-simple-banglabert
484745	Political Hate	optimized-simple-banglabert
563636	None	optimized-simple-banglabert
813902	None	optimized-simple-banglabert
7505	None	optimized-simple-banglabert
648031	Abusive	optimized-simple-banglabert
144853	None	optimized-simple-banglabert
181520	Political Hate	optimized-simple-banglabert
93012	Profane	optimized-simple-banglabert
48276	Abusive	optimized-simple-banglabert
640764	None	optimized-simple-banglabert
273507	None	optimized-simple-banglabert
687548	None	optimized-simple-banglabert
917353	None	optimized-simple-banglabert
269221	None	optimized-simple-banglabert
922476	Abusive	optimized-simple-banglabert
807407	Political Hate	optimized-simple-banglabert
195060	None	optimized-simple-banglabert
656139	Abusive	optimized-simple-banglabert
799134	None	optimized-simple-banglabert
826825	None	optimized-simple-banglabert
9907	None	optimized-simple-banglabert
298673	Abusive	optimized-simple-banglabert
13386	None	optimized-simple-banglabert
842536	None	optimized-simple-banglabert
726308	None	optimized-simple-banglabert
306330	Abusive	optimized-simple-banglabert
688599	None	optimized-simple-banglabert
689584	Abusive	optimized-simple-banglabert
490674	None	optimized-simple-banglabert
456718	None	optimized-simple-banglabert
520231	None	optimized-simple-banglabert
331709	None	optimized-simple-banglabert
409943	None	optimized-simple-banglabert
56275	Religious Hate	optimized-simple-banglabert
692039	Abusive	optimized-simple-banglabert
269451	Religious Hate	optimized-simple-banglabert
13455	None	optimized-simple-banglabert
612107	Profane	optimized-simple-banglabert
520921	Religious Hate	optimized-simple-banglabert
309449	None	optimized-simple-banglabert
30231	None	optimized-simple-banglabert
749946	Abusive	optimized-simple-banglabert
230540	Profane	optimized-simple-banglabert
306383	None	optimized-simple-banglabert
266663	Religious Hate	optimized-simple-banglabert
306200	None	optimized-simple-banglabert
932141	None	optimized-simple-banglabert
159638	None	optimized-simple-banglabert
153112	None	optimized-simple-banglabert
36929	Abusive	optimized-simple-banglabert
570695	Abusive	optimized-simple-banglabert
930405	None	optimized-simple-banglabert
934284	None	optimized-simple-banglabert
241721	None	optimized-simple-banglabert
743285	Profane	optimized-simple-banglabert
650205	None	optimized-simple-banglabert
231694	Abusive	optimized-simple-banglabert
240267	Political Hate	optimized-simple-banglabert
105646	Profane	optimized-simple-banglabert
166927	Profane	optimized-simple-banglabert
222182	None	optimized-simple-banglabert
719880	Religious Hate	optimized-simple-banglabert
304302	Political Hate	optimized-simple-banglabert
246202	Abusive	optimized-simple-banglabert
581414	None	optimized-simple-banglabert
39223	None	optimized-simple-banglabert
331481	None	optimized-simple-banglabert
759027	Religious Hate	optimized-simple-banglabert
372475	None	optimized-simple-banglabert
279602	None	optimized-simple-banglabert
374463	Religious Hate	optimized-simple-banglabert
522124	Abusive	optimized-simple-banglabert
96971	Political Hate	optimized-simple-banglabert
563986	None	optimized-simple-banglabert
186068	None	optimized-simple-banglabert
645261	None	optimized-simple-banglabert
491781	None	optimized-simple-banglabert
227160	Religious Hate	optimized-simple-banglabert
49682	None	optimized-simple-banglabert
715513	None	optimized-simple-banglabert
750666	None	optimized-simple-banglabert
498452	None	optimized-simple-banglabert
749770	None	optimized-simple-banglabert
374272	Profane	optimized-simple-banglabert
300680	Political Hate	optimized-simple-banglabert
502810	None	optimized-simple-banglabert
537922	Profane	optimized-simple-banglabert
301818	Abusive	optimized-simple-banglabert
77449	Profane	optimized-simple-banglabert
158868	Abusive	optimized-simple-banglabert
565434	Abusive	optimized-simple-banglabert
744307	None	optimized-simple-banglabert
648825	Political Hate	optimized-simple-banglabert
918300	None	optimized-simple-banglabert
573225	Abusive	optimized-simple-banglabert
627856	Abusive	optimized-simple-banglabert
772659	Political Hate	optimized-simple-banglabert
776500	None	optimized-simple-banglabert
709524	None	optimized-simple-banglabert
321575	None	optimized-simple-banglabert
137962	None	optimized-simple-banglabert
542955	None	optimized-simple-banglabert
413666	Religious Hate	optimized-simple-banglabert
436247	None	optimized-simple-banglabert
116299	None	optimized-simple-banglabert
764090	None	optimized-simple-banglabert
236100	None	optimized-simple-banglabert
602786	Political Hate	optimized-simple-banglabert
331368	Profane	optimized-simple-banglabert
281614	Abusive	optimized-simple-banglabert
60782	Abusive	optimized-simple-banglabert
789968	None	optimized-simple-banglabert
712671	None	optimized-simple-banglabert
859775	None	optimized-simple-banglabert
652672	None	optimized-simple-banglabert
482297	None	optimized-simple-banglabert
831573	Abusive	optimized-simple-banglabert
878250	None	optimized-simple-banglabert
524161	None	optimized-simple-banglabert
740158	None	optimized-simple-banglabert
116408	None	optimized-simple-banglabert
852595	None	optimized-simple-banglabert
6970	None	optimized-simple-banglabert
15185	Religious Hate	optimized-simple-banglabert
104676	None	optimized-simple-banglabert
514480	None	optimized-simple-banglabert
190562	None	optimized-simple-banglabert
236486	None	optimized-simple-banglabert
332051	Profane	optimized-simple-banglabert
324497	Abusive	optimized-simple-banglabert
616466	None	optimized-simple-banglabert
153952	None	optimized-simple-banglabert
937715	None	optimized-simple-banglabert
408137	Abusive	optimized-simple-banglabert
722171	Abusive	optimized-simple-banglabert
187787	None	optimized-simple-banglabert
833086	Profane	optimized-simple-banglabert
402586	Profane	optimized-simple-banglabert
79900	Abusive	optimized-simple-banglabert
455503	None	optimized-simple-banglabert
662760	Political Hate	optimized-simple-banglabert
145666	None	optimized-simple-banglabert
269395	None	optimized-simple-banglabert
855977	Sexism	optimized-simple-banglabert
411862	Abusive	optimized-simple-banglabert
840865	Abusive	optimized-simple-banglabert
656131	Abusive	optimized-simple-banglabert
283203	Political Hate	optimized-simple-banglabert
635480	Abusive	optimized-simple-banglabert
929892	Abusive	optimized-simple-banglabert
900226	Profane	optimized-simple-banglabert
187748	None	optimized-simple-banglabert
863939	None	optimized-simple-banglabert
562894	None	optimized-simple-banglabert
229250	Political Hate	optimized-simple-banglabert
258055	None	optimized-simple-banglabert
516568	None	optimized-simple-banglabert
241001	Abusive	optimized-simple-banglabert
738147	None	optimized-simple-banglabert
914834	None	optimized-simple-banglabert
502930	None	optimized-simple-banglabert
157805	Abusive	optimized-simple-banglabert
182528	None	optimized-simple-banglabert
496305	None	optimized-simple-banglabert
127441	Political Hate	optimized-simple-banglabert
516994	Abusive	optimized-simple-banglabert
296128	Abusive	optimized-simple-banglabert
498286	None	optimized-simple-banglabert
882886	Abusive	optimized-simple-banglabert
654441	None	optimized-simple-banglabert
355409	None	optimized-simple-banglabert
526987	Religious Hate	optimized-simple-banglabert
166978	None	optimized-simple-banglabert
17756	Political Hate	optimized-simple-banglabert
266720	Abusive	optimized-simple-banglabert
814729	None	optimized-simple-banglabert
622339	Political Hate	optimized-simple-banglabert
735625	None	optimized-simple-banglabert
202261	None	optimized-simple-banglabert
374523	Abusive	optimized-simple-banglabert
336668	Abusive	optimized-simple-banglabert
548637	None	optimized-simple-banglabert
303416	None	optimized-simple-banglabert
564069	Political Hate	optimized-simple-banglabert
796931	Abusive	optimized-simple-banglabert
830985	None	optimized-simple-banglabert
492468	None	optimized-simple-banglabert
251311	None	optimized-simple-banglabert
842728	Political Hate	optimized-simple-banglabert
124702	None	optimized-simple-banglabert
891343	None	optimized-simple-banglabert
376956	None	optimized-simple-banglabert
676134	Abusive	optimized-simple-banglabert
353841	None	optimized-simple-banglabert
669871	None	optimized-simple-banglabert
720106	None	optimized-simple-banglabert
551785	Abusive	optimized-simple-banglabert
31813	None	optimized-simple-banglabert
179141	None	optimized-simple-banglabert
722850	Abusive	optimized-simple-banglabert
111661	Political Hate	optimized-simple-banglabert
385980	Political Hate	optimized-simple-banglabert
478200	None	optimized-simple-banglabert
627607	Profane	optimized-simple-banglabert
723418	Political Hate	optimized-simple-banglabert
121301	None	optimized-simple-banglabert
111742	None	optimized-simple-banglabert
448538	Abusive	optimized-simple-banglabert
244405	None	optimized-simple-banglabert
51703	None	optimized-simple-banglabert
276254	None	optimized-simple-banglabert
818115	Political Hate	optimized-simple-banglabert
839545	Profane	optimized-simple-banglabert
500452	Abusive	optimized-simple-banglabert
100905	Political Hate	optimized-simple-banglabert
10100	Religious Hate	optimized-simple-banglabert
17326	Religious Hate	optimized-simple-banglabert
802542	Religious Hate	optimized-simple-banglabert
405562	Political Hate	optimized-simple-banglabert
297210	Abusive	optimized-simple-banglabert
633450	Abusive	optimized-simple-banglabert
24947	Abusive	optimized-simple-banglabert
827247	None	optimized-simple-banglabert
91001	Profane	optimized-simple-banglabert
797577	None	optimized-simple-banglabert
203064	Political Hate	optimized-simple-banglabert
437031	Religious Hate	optimized-simple-banglabert
76338	Political Hate	optimized-simple-banglabert
28529	Abusive	optimized-simple-banglabert
416581	None	optimized-simple-banglabert
326992	Abusive	optimized-simple-banglabert
294318	None	optimized-simple-banglabert
24010	None	optimized-simple-banglabert
391690	None	optimized-simple-banglabert
898471	None	optimized-simple-banglabert
139015	Abusive	optimized-simple-banglabert
629277	Profane	optimized-simple-banglabert
249523	Abusive	optimized-simple-banglabert
480655	None	optimized-simple-banglabert
923143	None	optimized-simple-banglabert
574020	None	optimized-simple-banglabert
498850	Abusive	optimized-simple-banglabert
858529	None	optimized-simple-banglabert
916168	None	optimized-simple-banglabert
547040	Abusive	optimized-simple-banglabert
465291	Abusive	optimized-simple-banglabert
571806	Political Hate	optimized-simple-banglabert
569300	Abusive	optimized-simple-banglabert
499970	Abusive	optimized-simple-banglabert
447242	Abusive	optimized-simple-banglabert
184864	None	optimized-simple-banglabert
463779	None	optimized-simple-banglabert
733792	None	optimized-simple-banglabert
687387	None	optimized-simple-banglabert
363410	None	optimized-simple-banglabert
613123	Abusive	optimized-simple-banglabert
202791	Political Hate	optimized-simple-banglabert
635751	Abusive	optimized-simple-banglabert
608506	None	optimized-simple-banglabert
17576	Political Hate	optimized-simple-banglabert
230291	Political Hate	optimized-simple-banglabert
382243	Abusive	optimized-simple-banglabert
549845	None	optimized-simple-banglabert
201772	None	optimized-simple-banglabert
326030	Profane	optimized-simple-banglabert
604410	None	optimized-simple-banglabert
32709	None	optimized-simple-banglabert
229330	None	optimized-simple-banglabert
131732	Profane	optimized-simple-banglabert
10683	Political Hate	optimized-simple-banglabert
364807	None	optimized-simple-banglabert
934121	Profane	optimized-simple-banglabert
315440	None	optimized-simple-banglabert
840059	Abusive	optimized-simple-banglabert
195161	Political Hate	optimized-simple-banglabert
157090	Political Hate	optimized-simple-banglabert
653468	None	optimized-simple-banglabert
377827	Religious Hate	optimized-simple-banglabert
588597	Political Hate	optimized-simple-banglabert
200076	None	optimized-simple-banglabert
266411	Profane	optimized-simple-banglabert
346398	None	optimized-simple-banglabert
825712	None	optimized-simple-banglabert
693484	None	optimized-simple-banglabert
109964	Abusive	optimized-simple-banglabert
304021	None	optimized-simple-banglabert
265907	None	optimized-simple-banglabert
781953	None	optimized-simple-banglabert
697858	None	optimized-simple-banglabert
476327	None	optimized-simple-banglabert
927901	Abusive	optimized-simple-banglabert
837639	Profane	optimized-simple-banglabert
492990	None	optimized-simple-banglabert
360379	None	optimized-simple-banglabert
618518	None	optimized-simple-banglabert
649931	None	optimized-simple-banglabert
175496	Political Hate	optimized-simple-banglabert
422178	None	optimized-simple-banglabert
763331	None	optimized-simple-banglabert
463514	Abusive	optimized-simple-banglabert
452271	None	optimized-simple-banglabert
255091	Religious Hate	optimized-simple-banglabert
639406	None	optimized-simple-banglabert
617882	None	optimized-simple-banglabert
424539	None	optimized-simple-banglabert
534382	None	optimized-simple-banglabert
656382	None	optimized-simple-banglabert
523467	None	optimized-simple-banglabert
678646	Abusive	optimized-simple-banglabert
13863	None	optimized-simple-banglabert
345913	None	optimized-simple-banglabert
670277	Abusive	optimized-simple-banglabert
759098	None	optimized-simple-banglabert
174859	None	optimized-simple-banglabert
81340	None	optimized-simple-banglabert
922743	None	optimized-simple-banglabert
105579	None	optimized-simple-banglabert
819932	None	optimized-simple-banglabert
724622	Profane	optimized-simple-banglabert
8040	None	optimized-simple-banglabert
661589	None	optimized-simple-banglabert
25308	None	optimized-simple-banglabert
479411	None	optimized-simple-banglabert
104723	Abusive	optimized-simple-banglabert
804467	None	optimized-simple-banglabert
164017	Religious Hate	optimized-simple-banglabert
228242	Profane	optimized-simple-banglabert
668562	Political Hate	optimized-simple-banglabert
900643	Abusive	optimized-simple-banglabert
171741	Abusive	optimized-simple-banglabert
596654	Abusive	optimized-simple-banglabert
294586	None	optimized-simple-banglabert
118070	Political Hate	optimized-simple-banglabert
643819	None	optimized-simple-banglabert
316098	None	optimized-simple-banglabert
483088	None	optimized-simple-banglabert
803231	None	optimized-simple-banglabert
798743	Profane	optimized-simple-banglabert
292802	Political Hate	optimized-simple-banglabert
130898	None	optimized-simple-banglabert
656615	None	optimized-simple-banglabert
369848	None	optimized-simple-banglabert
42763	None	optimized-simple-banglabert
198700	Political Hate	optimized-simple-banglabert
147433	Political Hate	optimized-simple-banglabert
112969	None	optimized-simple-banglabert
365334	None	optimized-simple-banglabert
334533	Abusive	optimized-simple-banglabert
45513	None	optimized-simple-banglabert
194291	Political Hate	optimized-simple-banglabert
242147	None	optimized-simple-banglabert
543843	None	optimized-simple-banglabert
765276	None	optimized-simple-banglabert
104725	Profane	optimized-simple-banglabert
618757	None	optimized-simple-banglabert
181782	Political Hate	optimized-simple-banglabert
914164	Abusive	optimized-simple-banglabert
822076	None	optimized-simple-banglabert
599831	Political Hate	optimized-simple-banglabert
703814	None	optimized-simple-banglabert
871608	None	optimized-simple-banglabert
139975	Political Hate	optimized-simple-banglabert
368136	None	optimized-simple-banglabert
809802	None	optimized-simple-banglabert
568236	Abusive	optimized-simple-banglabert
642774	Political Hate	optimized-simple-banglabert
553115	None	optimized-simple-banglabert
147246	Abusive	optimized-simple-banglabert
871806	Abusive	optimized-simple-banglabert
906009	Abusive	optimized-simple-banglabert
604767	Abusive	optimized-simple-banglabert
98991	None	optimized-simple-banglabert
491918	Profane	optimized-simple-banglabert
398790	None	optimized-simple-banglabert
350726	None	optimized-simple-banglabert
175253	None	optimized-simple-banglabert
29355	None	optimized-simple-banglabert
93250	Political Hate	optimized-simple-banglabert
19886	None	optimized-simple-banglabert
445227	None	optimized-simple-banglabert
853191	None	optimized-simple-banglabert
679355	Abusive	optimized-simple-banglabert
782445	None	optimized-simple-banglabert
907865	None	optimized-simple-banglabert
330279	Abusive	optimized-simple-banglabert
79692	None	optimized-simple-banglabert
482416	Abusive	optimized-simple-banglabert
316930	Profane	optimized-simple-banglabert
389198	Political Hate	optimized-simple-banglabert
383466	None	optimized-simple-banglabert
726414	Political Hate	optimized-simple-banglabert
511782	None	optimized-simple-banglabert
319242	None	optimized-simple-banglabert
908647	None	optimized-simple-banglabert
462082	None	optimized-simple-banglabert
471029	None	optimized-simple-banglabert
825212	Profane	optimized-simple-banglabert
655469	None	optimized-simple-banglabert
162768	None	optimized-simple-banglabert
213891	None	optimized-simple-banglabert
189626	Political Hate	optimized-simple-banglabert
618775	None	optimized-simple-banglabert
467524	None	optimized-simple-banglabert
833010	None	optimized-simple-banglabert
437027	None	optimized-simple-banglabert
751682	None	optimized-simple-banglabert
394778	None	optimized-simple-banglabert
462766	None	optimized-simple-banglabert
464908	Abusive	optimized-simple-banglabert
551029	None	optimized-simple-banglabert
930583	None	optimized-simple-banglabert
127354	None	optimized-simple-banglabert
474903	Abusive	optimized-simple-banglabert
154285	Abusive	optimized-simple-banglabert
516498	None	optimized-simple-banglabert
211955	Profane	optimized-simple-banglabert
542234	None	optimized-simple-banglabert
376628	None	optimized-simple-banglabert
700225	None	optimized-simple-banglabert
786647	None	optimized-simple-banglabert
257576	Abusive	optimized-simple-banglabert
758485	None	optimized-simple-banglabert
99453	Political Hate	optimized-simple-banglabert
915727	None	optimized-simple-banglabert
376246	Religious Hate	optimized-simple-banglabert
373071	Abusive	optimized-simple-banglabert
470824	None	optimized-simple-banglabert
178420	None	optimized-simple-banglabert
217557	Abusive	optimized-simple-banglabert
191400	Political Hate	optimized-simple-banglabert
517200	None	optimized-simple-banglabert
653544	Political Hate	optimized-simple-banglabert
70411	Profane	optimized-simple-banglabert
149905	Abusive	optimized-simple-banglabert
153918	None	optimized-simple-banglabert
723635	None	optimized-simple-banglabert
666300	None	optimized-simple-banglabert
323812	None	optimized-simple-banglabert
9604	Profane	optimized-simple-banglabert
770780	Political Hate	optimized-simple-banglabert
271658	None	optimized-simple-banglabert
882647	None	optimized-simple-banglabert
551920	None	optimized-simple-banglabert
583947	None	optimized-simple-banglabert
820628	None	optimized-simple-banglabert
277192	Abusive	optimized-simple-banglabert
897906	None	optimized-simple-banglabert
249214	Profane	optimized-simple-banglabert
893683	Profane	optimized-simple-banglabert
4464	None	optimized-simple-banglabert
9468	None	optimized-simple-banglabert
377406	Religious Hate	optimized-simple-banglabert
560474	None	optimized-simple-banglabert
486586	None	optimized-simple-banglabert
521490	None	optimized-simple-banglabert
5279	None	optimized-simple-banglabert
42496	Political Hate	optimized-simple-banglabert
13705	None	optimized-simple-banglabert
326556	Religious Hate	optimized-simple-banglabert
517143	Abusive	optimized-simple-banglabert
663202	None	optimized-simple-banglabert
17476	Religious Hate	optimized-simple-banglabert
422364	Political Hate	optimized-simple-banglabert
319609	Profane	optimized-simple-banglabert
934595	Profane	optimized-simple-banglabert
283893	Political Hate	optimized-simple-banglabert
105406	Abusive	optimized-simple-banglabert
454062	Profane	optimized-simple-banglabert
685691	None	optimized-simple-banglabert
671240	None	optimized-simple-banglabert
323990	Political Hate	optimized-simple-banglabert
464804	None	optimized-simple-banglabert
126109	Political Hate	optimized-simple-banglabert
599618	None	optimized-simple-banglabert
517229	Profane	optimized-simple-banglabert
212493	None	optimized-simple-banglabert
395279	Religious Hate	optimized-simple-banglabert
802441	Profane	optimized-simple-banglabert
372446	None	optimized-simple-banglabert
131053	None	optimized-simple-banglabert
927153	Abusive	optimized-simple-banglabert
382647	Profane	optimized-simple-banglabert
739909	None	optimized-simple-banglabert
196365	Religious Hate	optimized-simple-banglabert
725545	None	optimized-simple-banglabert
742737	Religious Hate	optimized-simple-banglabert
324922	None	optimized-simple-banglabert
687465	Abusive	optimized-simple-banglabert
127196	None	optimized-simple-banglabert
156582	None	optimized-simple-banglabert
736072	None	optimized-simple-banglabert
367939	None	optimized-simple-banglabert
227990	Profane	optimized-simple-banglabert
491013	None	optimized-simple-banglabert
331079	None	optimized-simple-banglabert
22603	None	optimized-simple-banglabert
142732	None	optimized-simple-banglabert
503395	None	optimized-simple-banglabert
97888	None	optimized-simple-banglabert
107987	Abusive	optimized-simple-banglabert
538964	None	optimized-simple-banglabert
516815	None	optimized-simple-banglabert
675200	Abusive	optimized-simple-banglabert
922846	None	optimized-simple-banglabert
206055	Abusive	optimized-simple-banglabert
580711	None	optimized-simple-banglabert
433603	None	optimized-simple-banglabert
913918	None	optimized-simple-banglabert
681581	Abusive	optimized-simple-banglabert
584423	None	optimized-simple-banglabert
81260	Religious Hate	optimized-simple-banglabert
736221	Religious Hate	optimized-simple-banglabert
623514	None	optimized-simple-banglabert
370581	Abusive	optimized-simple-banglabert
192811	None	optimized-simple-banglabert
217208	Political Hate	optimized-simple-banglabert
889961	Abusive	optimized-simple-banglabert
178079	None	optimized-simple-banglabert
90439	None	optimized-simple-banglabert
178971	Abusive	optimized-simple-banglabert
22665	None	optimized-simple-banglabert
899276	Abusive	optimized-simple-banglabert
310071	None	optimized-simple-banglabert
360030	Abusive	optimized-simple-banglabert
77977	Political Hate	optimized-simple-banglabert
830214	Abusive	optimized-simple-banglabert
38886	Profane	optimized-simple-banglabert
105862	None	optimized-simple-banglabert
702732	Abusive	optimized-simple-banglabert
938497	Abusive	optimized-simple-banglabert
213252	None	optimized-simple-banglabert
457833	None	optimized-simple-banglabert
816803	Political Hate	optimized-simple-banglabert
299704	None	optimized-simple-banglabert
803472	None	optimized-simple-banglabert
753215	Abusive	optimized-simple-banglabert
542741	None	optimized-simple-banglabert
836974	Profane	optimized-simple-banglabert
691680	None	optimized-simple-banglabert
846299	None	optimized-simple-banglabert
433275	Abusive	optimized-simple-banglabert
756273	None	optimized-simple-banglabert
740920	Religious Hate	optimized-simple-banglabert
43626	Abusive	optimized-simple-banglabert
267060	Political Hate	optimized-simple-banglabert
457841	None	optimized-simple-banglabert
875925	None	optimized-simple-banglabert
707304	None	optimized-simple-banglabert
305585	Political Hate	optimized-simple-banglabert
677304	Political Hate	optimized-simple-banglabert
402761	Religious Hate	optimized-simple-banglabert
142035	Abusive	optimized-simple-banglabert
322005	None	optimized-simple-banglabert
49390	Religious Hate	optimized-simple-banglabert
707302	None	optimized-simple-banglabert
333125	Political Hate	optimized-simple-banglabert
416891	None	optimized-simple-banglabert
781755	Abusive	optimized-simple-banglabert
372629	None	optimized-simple-banglabert
746812	None	optimized-simple-banglabert
661051	Abusive	optimized-simple-banglabert
223473	Abusive	optimized-simple-banglabert
366446	None	optimized-simple-banglabert
439019	Political Hate	optimized-simple-banglabert
89017	Abusive	optimized-simple-banglabert
833385	Profane	optimized-simple-banglabert
701974	None	optimized-simple-banglabert
532046	Abusive	optimized-simple-banglabert
524121	None	optimized-simple-banglabert
73484	None	optimized-simple-banglabert
41759	None	optimized-simple-banglabert
556898	Political Hate	optimized-simple-banglabert
74071	None	optimized-simple-banglabert
664811	None	optimized-simple-banglabert
596155	None	optimized-simple-banglabert
861670	None	optimized-simple-banglabert
557487	None	optimized-simple-banglabert
475743	None	optimized-simple-banglabert
708802	None	optimized-simple-banglabert
510655	None	optimized-simple-banglabert
345029	None	optimized-simple-banglabert
853057	None	optimized-simple-banglabert
242665	Abusive	optimized-simple-banglabert
823119	Political Hate	optimized-simple-banglabert
608926	Abusive	optimized-simple-banglabert
480932	None	optimized-simple-banglabert
641524	None	optimized-simple-banglabert
571911	None	optimized-simple-banglabert
787716	None	optimized-simple-banglabert
265020	Abusive	optimized-simple-banglabert
303183	None	optimized-simple-banglabert
352571	Abusive	optimized-simple-banglabert
263134	Abusive	optimized-simple-banglabert
611932	Abusive	optimized-simple-banglabert
868718	None	optimized-simple-banglabert
503912	Political Hate	optimized-simple-banglabert
844107	Abusive	optimized-simple-banglabert
361784	Political Hate	optimized-simple-banglabert
707013	None	optimized-simple-banglabert
540056	None	optimized-simple-banglabert
835721	None	optimized-simple-banglabert
235755	None	optimized-simple-banglabert
667776	None	optimized-simple-banglabert
649091	None	optimized-simple-banglabert
770663	Abusive	optimized-simple-banglabert
449984	Religious Hate	optimized-simple-banglabert
832298	None	optimized-simple-banglabert
659157	Abusive	optimized-simple-banglabert
271809	Religious Hate	optimized-simple-banglabert
806432	None	optimized-simple-banglabert
137318	Abusive	optimized-simple-banglabert
153306	None	optimized-simple-banglabert
38470	Political Hate	optimized-simple-banglabert
431582	Profane	optimized-simple-banglabert
717164	None	optimized-simple-banglabert
580143	None	optimized-simple-banglabert
49990	Abusive	optimized-simple-banglabert
845881	None	optimized-simple-banglabert
28237	Political Hate	optimized-simple-banglabert
448410	None	optimized-simple-banglabert
392869	Abusive	optimized-simple-banglabert
427357	Abusive	optimized-simple-banglabert
803479	Political Hate	optimized-simple-banglabert
758098	Religious Hate	optimized-simple-banglabert
120841	Abusive	optimized-simple-banglabert
801244	None	optimized-simple-banglabert
925289	Political Hate	optimized-simple-banglabert
777026	Abusive	optimized-simple-banglabert
7401	None	optimized-simple-banglabert
766209	Political Hate	optimized-simple-banglabert
146616	None	optimized-simple-banglabert
449920	Profane	optimized-simple-banglabert
395149	None	optimized-simple-banglabert
783461	None	optimized-simple-banglabert
323363	None	optimized-simple-banglabert
857583	None	optimized-simple-banglabert
535131	None	optimized-simple-banglabert
449455	Abusive	optimized-simple-banglabert
530188	Abusive	optimized-simple-banglabert
841983	None	optimized-simple-banglabert
863107	None	optimized-simple-banglabert
441302	None	optimized-simple-banglabert
398777	Abusive	optimized-simple-banglabert
756172	None	optimized-simple-banglabert
706050	None	optimized-simple-banglabert
514434	None	optimized-simple-banglabert
513361	None	optimized-simple-banglabert
516223	Profane	optimized-simple-banglabert
31791	None	optimized-simple-banglabert
143438	Abusive	optimized-simple-banglabert
799188	None	optimized-simple-banglabert
336449	None	optimized-simple-banglabert
767986	None	optimized-simple-banglabert
694508	None	optimized-simple-banglabert
186493	None	optimized-simple-banglabert
104882	Profane	optimized-simple-banglabert
280325	None	optimized-simple-banglabert
366514	None	optimized-simple-banglabert
566626	None	optimized-simple-banglabert
274439	Profane	optimized-simple-banglabert
775968	Political Hate	optimized-simple-banglabert
665640	Abusive	optimized-simple-banglabert
922707	Abusive	optimized-simple-banglabert
131971	None	optimized-simple-banglabert
467462	None	optimized-simple-banglabert
392346	Political Hate	optimized-simple-banglabert
14129	None	optimized-simple-banglabert
727009	Abusive	optimized-simple-banglabert
202951	Abusive	optimized-simple-banglabert
511558	None	optimized-simple-banglabert
396493	None	optimized-simple-banglabert
675473	Abusive	optimized-simple-banglabert
487864	None	optimized-simple-banglabert
345179	None	optimized-simple-banglabert
714384	None	optimized-simple-banglabert
378869	Abusive	optimized-simple-banglabert
91557	Abusive	optimized-simple-banglabert
401006	None	optimized-simple-banglabert
426265	None	optimized-simple-banglabert
623520	None	optimized-simple-banglabert
589727	Abusive	optimized-simple-banglabert
923659	None	optimized-simple-banglabert
160999	None	optimized-simple-banglabert
740411	None	optimized-simple-banglabert
43188	Political Hate	optimized-simple-banglabert
556371	Profane	optimized-simple-banglabert
498484	None	optimized-simple-banglabert
756549	None	optimized-simple-banglabert
58026	None	optimized-simple-banglabert
65446	None	optimized-simple-banglabert
874914	Abusive	optimized-simple-banglabert
19597	None	optimized-simple-banglabert
815102	Abusive	optimized-simple-banglabert
201654	None	optimized-simple-banglabert
853021	Political Hate	optimized-simple-banglabert
42693	None	optimized-simple-banglabert
902699	None	optimized-simple-banglabert
163301	None	optimized-simple-banglabert
768898	Abusive	optimized-simple-banglabert
708467	None	optimized-simple-banglabert
892940	Abusive	optimized-simple-banglabert
412303	None	optimized-simple-banglabert
627277	Abusive	optimized-simple-banglabert
614654	None	optimized-simple-banglabert
606146	Political Hate	optimized-simple-banglabert
909768	Abusive	optimized-simple-banglabert
886619	None	optimized-simple-banglabert
600015	None	optimized-simple-banglabert
828619	None	optimized-simple-banglabert
389728	Abusive	optimized-simple-banglabert
330316	None	optimized-simple-banglabert
721390	None	optimized-simple-banglabert
904984	None	optimized-simple-banglabert
493861	None	optimized-simple-banglabert
301713	Abusive	optimized-simple-banglabert
528654	None	optimized-simple-banglabert
341189	Abusive	optimized-simple-banglabert
491121	None	optimized-simple-banglabert
607638	None	optimized-simple-banglabert
832986	None	optimized-simple-banglabert
194409	Abusive	optimized-simple-banglabert
568775	None	optimized-simple-banglabert
6248	None	optimized-simple-banglabert
283521	None	optimized-simple-banglabert
422748	Religious Hate	optimized-simple-banglabert
315603	None	optimized-simple-banglabert
335993	None	optimized-simple-banglabert
133932	None	optimized-simple-banglabert
322271	None	optimized-simple-banglabert
632849	Abusive	optimized-simple-banglabert
613926	Abusive	optimized-simple-banglabert
552957	Profane	optimized-simple-banglabert
529141	Religious Hate	optimized-simple-banglabert
280267	Political Hate	optimized-simple-banglabert
879941	None	optimized-simple-banglabert
30896	Abusive	optimized-simple-banglabert
