id	label	model
413666	Religious Hate	conservative-banglabert
436247	None	conservative-banglabert
116299	None	conservative-banglabert
764090	None	conservative-banglabert
236100	None	conservative-banglabert
602786	Political Hate	conservative-banglabert
331368	Profane	conservative-banglabert
281614	Abusive	conservative-banglabert
60782	Abusive	conservative-banglabert
789968	None	conservative-banglabert
712671	None	conservative-banglabert
859775	None	conservative-banglabert
652672	None	conservative-banglabert
482297	None	conservative-banglabert
831573	Abusive	conservative-banglabert
878250	None	conservative-banglabert
524161	None	conservative-banglabert
740158	None	conservative-banglabert
116408	Abusive	conservative-banglabert
852595	None	conservative-banglabert
6970	None	conservative-banglabert
15185	Religious Hate	conservative-banglabert
104676	None	conservative-banglabert
514480	None	conservative-banglabert
190562	Religious Hate	conservative-banglabert
236486	None	conservative-banglabert
332051	None	conservative-banglabert
324497	Abusive	conservative-banglabert
616466	None	conservative-banglabert
153952	None	conservative-banglabert
937715	None	conservative-banglabert
408137	Abusive	conservative-banglabert
722171	Abusive	conservative-banglabert
187787	Political Hate	conservative-banglabert
833086	None	conservative-banglabert
402586	Profane	conservative-banglabert
79900	Abusive	conservative-banglabert
455503	None	conservative-banglabert
662760	Political Hate	conservative-banglabert
145666	None	conservative-banglabert
269395	None	conservative-banglabert
855977	Sexism	conservative-banglabert
411862	Abusive	conservative-banglabert
840865	Abusive	conservative-banglabert
656131	Abusive	conservative-banglabert
283203	Political Hate	conservative-banglabert
635480	None	conservative-banglabert
929892	Abusive	conservative-banglabert
900226	Profane	conservative-banglabert
187748	None	conservative-banglabert
863939	Political Hate	conservative-banglabert
562894	None	conservative-banglabert
229250	Political Hate	conservative-banglabert
258055	None	conservative-banglabert
516568	None	conservative-banglabert
241001	None	conservative-banglabert
738147	None	conservative-banglabert
914834	None	conservative-banglabert
502930	None	conservative-banglabert
157805	Abusive	conservative-banglabert
182528	None	conservative-banglabert
496305	None	conservative-banglabert
127441	Political Hate	conservative-banglabert
516994	Abusive	conservative-banglabert
296128	Abusive	conservative-banglabert
498286	None	conservative-banglabert
882886	None	conservative-banglabert
654441	None	conservative-banglabert
355409	None	conservative-banglabert
526987	None	conservative-banglabert
166978	Political Hate	conservative-banglabert
17756	None	conservative-banglabert
266720	Abusive	conservative-banglabert
814729	None	conservative-banglabert
622339	Political Hate	conservative-banglabert
735625	Abusive	conservative-banglabert
202261	Political Hate	conservative-banglabert
374523	Abusive	conservative-banglabert
336668	None	conservative-banglabert
548637	Political Hate	conservative-banglabert
303416	None	conservative-banglabert
564069	Political Hate	conservative-banglabert
796931	Abusive	conservative-banglabert
830985	Political Hate	conservative-banglabert
492468	None	conservative-banglabert
251311	None	conservative-banglabert
842728	Political Hate	conservative-banglabert
124702	None	conservative-banglabert
891343	None	conservative-banglabert
376956	None	conservative-banglabert
676134	Abusive	conservative-banglabert
353841	None	conservative-banglabert
669871	None	conservative-banglabert
720106	None	conservative-banglabert
551785	Abusive	conservative-banglabert
31813	None	conservative-banglabert
179141	None	conservative-banglabert
722850	Abusive	conservative-banglabert
111661	Political Hate	conservative-banglabert
385980	Political Hate	conservative-banglabert
478200	None	conservative-banglabert
627607	Profane	conservative-banglabert
723418	Political Hate	conservative-banglabert
121301	None	conservative-banglabert
111742	None	conservative-banglabert
448538	Profane	conservative-banglabert
244405	None	conservative-banglabert
51703	None	conservative-banglabert
276254	None	conservative-banglabert
818115	Political Hate	conservative-banglabert
839545	Profane	conservative-banglabert
500452	Abusive	conservative-banglabert
100905	Political Hate	conservative-banglabert
10100	Religious Hate	conservative-banglabert
17326	Religious Hate	conservative-banglabert
802542	Religious Hate	conservative-banglabert
405562	Political Hate	conservative-banglabert
297210	Abusive	conservative-banglabert
633450	None	conservative-banglabert
24947	Abusive	conservative-banglabert
827247	Abusive	conservative-banglabert
91001	Profane	conservative-banglabert
797577	None	conservative-banglabert
203064	Political Hate	conservative-banglabert
437031	Religious Hate	conservative-banglabert
76338	Political Hate	conservative-banglabert
28529	Abusive	conservative-banglabert
416581	None	conservative-banglabert
326992	Abusive	conservative-banglabert
294318	None	conservative-banglabert
24010	None	conservative-banglabert
391690	None	conservative-banglabert
898471	None	conservative-banglabert
139015	Abusive	conservative-banglabert
629277	Profane	conservative-banglabert
249523	Abusive	conservative-banglabert
480655	Abusive	conservative-banglabert
923143	None	conservative-banglabert
574020	None	conservative-banglabert
498850	Abusive	conservative-banglabert
858529	Abusive	conservative-banglabert
916168	None	conservative-banglabert
547040	Abusive	conservative-banglabert
465291	Abusive	conservative-banglabert
571806	Political Hate	conservative-banglabert
569300	Abusive	conservative-banglabert
499970	Political Hate	conservative-banglabert
447242	None	conservative-banglabert
184864	None	conservative-banglabert
463779	None	conservative-banglabert
733792	None	conservative-banglabert
687387	None	conservative-banglabert
363410	None	conservative-banglabert
613123	Abusive	conservative-banglabert
202791	Political Hate	conservative-banglabert
635751	Abusive	conservative-banglabert
608506	None	conservative-banglabert
17576	Political Hate	conservative-banglabert
230291	Political Hate	conservative-banglabert
382243	Abusive	conservative-banglabert
549845	None	conservative-banglabert
201772	None	conservative-banglabert
326030	Profane	conservative-banglabert
604410	None	conservative-banglabert
32709	None	conservative-banglabert
229330	None	conservative-banglabert
131732	Profane	conservative-banglabert
10683	Political Hate	conservative-banglabert
364807	None	conservative-banglabert
934121	Profane	conservative-banglabert
315440	None	conservative-banglabert
840059	Abusive	conservative-banglabert
195161	Political Hate	conservative-banglabert
157090	None	conservative-banglabert
653468	None	conservative-banglabert
377827	Abusive	conservative-banglabert
588597	Political Hate	conservative-banglabert
200076	Abusive	conservative-banglabert
266411	Profane	conservative-banglabert
346398	None	conservative-banglabert
825712	None	conservative-banglabert
693484	None	conservative-banglabert
109964	Sexism	conservative-banglabert
304021	None	conservative-banglabert
265907	None	conservative-banglabert
781953	None	conservative-banglabert
697858	None	conservative-banglabert
476327	None	conservative-banglabert
927901	None	conservative-banglabert
837639	Profane	conservative-banglabert
492990	Political Hate	conservative-banglabert
360379	None	conservative-banglabert
618518	None	conservative-banglabert
649931	None	conservative-banglabert
175496	Political Hate	conservative-banglabert
422178	None	conservative-banglabert
763331	None	conservative-banglabert
463514	Abusive	conservative-banglabert
452271	None	conservative-banglabert
255091	Religious Hate	conservative-banglabert
639406	None	conservative-banglabert
617882	Abusive	conservative-banglabert
424539	None	conservative-banglabert
534382	None	conservative-banglabert
656382	None	conservative-banglabert
523467	None	conservative-banglabert
678646	Profane	conservative-banglabert
13863	None	conservative-banglabert
345913	None	conservative-banglabert
670277	Abusive	conservative-banglabert
759098	None	conservative-banglabert
174859	None	conservative-banglabert
81340	Political Hate	conservative-banglabert
922743	None	conservative-banglabert
105579	None	conservative-banglabert
819932	Abusive	conservative-banglabert
724622	Profane	conservative-banglabert
8040	None	conservative-banglabert
661589	None	conservative-banglabert
25308	None	conservative-banglabert
479411	Abusive	conservative-banglabert
104723	Abusive	conservative-banglabert
804467	None	conservative-banglabert
164017	Religious Hate	conservative-banglabert
228242	Profane	conservative-banglabert
668562	Political Hate	conservative-banglabert
900643	Abusive	conservative-banglabert
171741	Abusive	conservative-banglabert
596654	Abusive	conservative-banglabert
294586	None	conservative-banglabert
118070	Political Hate	conservative-banglabert
643819	Political Hate	conservative-banglabert
316098	None	conservative-banglabert
483088	None	conservative-banglabert
803231	None	conservative-banglabert
798743	Profane	conservative-banglabert
292802	Political Hate	conservative-banglabert
130898	None	conservative-banglabert
656615	None	conservative-banglabert
369848	Religious Hate	conservative-banglabert
42763	None	conservative-banglabert
198700	Political Hate	conservative-banglabert
147433	Political Hate	conservative-banglabert
112969	None	conservative-banglabert
365334	None	conservative-banglabert
334533	Abusive	conservative-banglabert
45513	None	conservative-banglabert
194291	Abusive	conservative-banglabert
242147	None	conservative-banglabert
543843	None	conservative-banglabert
765276	None	conservative-banglabert
104725	Profane	conservative-banglabert
618757	Abusive	conservative-banglabert
181782	Political Hate	conservative-banglabert
914164	None	conservative-banglabert
822076	None	conservative-banglabert
599831	Political Hate	conservative-banglabert
703814	None	conservative-banglabert
871608	None	conservative-banglabert
139975	Political Hate	conservative-banglabert
368136	Abusive	conservative-banglabert
809802	None	conservative-banglabert
568236	None	conservative-banglabert
642774	Political Hate	conservative-banglabert
553115	None	conservative-banglabert
147246	Abusive	conservative-banglabert
871806	None	conservative-banglabert
906009	Abusive	conservative-banglabert
604767	Abusive	conservative-banglabert
98991	None	conservative-banglabert
491918	Profane	conservative-banglabert
398790	None	conservative-banglabert
350726	None	conservative-banglabert
175253	None	conservative-banglabert
29355	None	conservative-banglabert
93250	Political Hate	conservative-banglabert
19886	None	conservative-banglabert
445227	None	conservative-banglabert
853191	None	conservative-banglabert
679355	None	conservative-banglabert
782445	None	conservative-banglabert
907865	None	conservative-banglabert
330279	Abusive	conservative-banglabert
79692	None	conservative-banglabert
482416	Abusive	conservative-banglabert
316930	Profane	conservative-banglabert
389198	Political Hate	conservative-banglabert
383466	None	conservative-banglabert
726414	Political Hate	conservative-banglabert
511782	None	conservative-banglabert
319242	Religious Hate	conservative-banglabert
908647	None	conservative-banglabert
462082	None	conservative-banglabert
471029	None	conservative-banglabert
825212	Profane	conservative-banglabert
655469	None	conservative-banglabert
162768	None	conservative-banglabert
213891	None	conservative-banglabert
189626	Political Hate	conservative-banglabert
618775	None	conservative-banglabert
467524	None	conservative-banglabert
833010	None	conservative-banglabert
437027	None	conservative-banglabert
751682	Abusive	conservative-banglabert
394778	None	conservative-banglabert
462766	None	conservative-banglabert
464908	Abusive	conservative-banglabert
551029	None	conservative-banglabert
930583	None	conservative-banglabert
127354	Political Hate	conservative-banglabert
474903	Abusive	conservative-banglabert
154285	Abusive	conservative-banglabert
516498	Political Hate	conservative-banglabert
211955	Profane	conservative-banglabert
542234	None	conservative-banglabert
376628	None	conservative-banglabert
700225	None	conservative-banglabert
786647	None	conservative-banglabert
257576	Abusive	conservative-banglabert
758485	None	conservative-banglabert
99453	Political Hate	conservative-banglabert
915727	Abusive	conservative-banglabert
376246	None	conservative-banglabert
373071	Abusive	conservative-banglabert
470824	Abusive	conservative-banglabert
178420	None	conservative-banglabert
217557	Abusive	conservative-banglabert
191400	Political Hate	conservative-banglabert
517200	None	conservative-banglabert
653544	Political Hate	conservative-banglabert
70411	Profane	conservative-banglabert
149905	Political Hate	conservative-banglabert
153918	None	conservative-banglabert
723635	Abusive	conservative-banglabert
666300	None	conservative-banglabert
323812	Abusive	conservative-banglabert
9604	Profane	conservative-banglabert
770780	Political Hate	conservative-banglabert
271658	None	conservative-banglabert
882647	None	conservative-banglabert
551920	None	conservative-banglabert
583947	None	conservative-banglabert
820628	None	conservative-banglabert
277192	Abusive	conservative-banglabert
897906	Abusive	conservative-banglabert
249214	Profane	conservative-banglabert
893683	Profane	conservative-banglabert
4464	None	conservative-banglabert
9468	None	conservative-banglabert
377406	Abusive	conservative-banglabert
560474	None	conservative-banglabert
486586	None	conservative-banglabert
521490	None	conservative-banglabert
5279	None	conservative-banglabert
42496	Political Hate	conservative-banglabert
13705	None	conservative-banglabert
326556	Abusive	conservative-banglabert
517143	None	conservative-banglabert
663202	Political Hate	conservative-banglabert
17476	None	conservative-banglabert
422364	Political Hate	conservative-banglabert
319609	Profane	conservative-banglabert
934595	Profane	conservative-banglabert
283893	Political Hate	conservative-banglabert
105406	Abusive	conservative-banglabert
454062	Profane	conservative-banglabert
685691	None	conservative-banglabert
671240	None	conservative-banglabert
323990	Political Hate	conservative-banglabert
464804	None	conservative-banglabert
126109	Political Hate	conservative-banglabert
599618	None	conservative-banglabert
517229	Profane	conservative-banglabert
212493	None	conservative-banglabert
395279	None	conservative-banglabert
802441	Profane	conservative-banglabert
372446	None	conservative-banglabert
131053	Abusive	conservative-banglabert
927153	Abusive	conservative-banglabert
382647	Profane	conservative-banglabert
739909	None	conservative-banglabert
196365	Religious Hate	conservative-banglabert
725545	None	conservative-banglabert
742737	None	conservative-banglabert
324922	Sexism	conservative-banglabert
687465	Abusive	conservative-banglabert
127196	None	conservative-banglabert
156582	None	conservative-banglabert
736072	None	conservative-banglabert
367939	None	conservative-banglabert
227990	Profane	conservative-banglabert
491013	None	conservative-banglabert
331079	None	conservative-banglabert
22603	None	conservative-banglabert
142732	None	conservative-banglabert
503395	None	conservative-banglabert
97888	None	conservative-banglabert
107987	None	conservative-banglabert
538964	None	conservative-banglabert
516815	None	conservative-banglabert
675200	Abusive	conservative-banglabert
922846	None	conservative-banglabert
206055	Abusive	conservative-banglabert
580711	Political Hate	conservative-banglabert
433603	None	conservative-banglabert
913918	None	conservative-banglabert
681581	None	conservative-banglabert
584423	None	conservative-banglabert
81260	None	conservative-banglabert
736221	Religious Hate	conservative-banglabert
623514	None	conservative-banglabert
370581	Abusive	conservative-banglabert
192811	None	conservative-banglabert
217208	Political Hate	conservative-banglabert
889961	Abusive	conservative-banglabert
178079	Abusive	conservative-banglabert
90439	None	conservative-banglabert
178971	Abusive	conservative-banglabert
22665	Abusive	conservative-banglabert
899276	Abusive	conservative-banglabert
310071	None	conservative-banglabert
360030	Abusive	conservative-banglabert
77977	Political Hate	conservative-banglabert
830214	Profane	conservative-banglabert
38886	Profane	conservative-banglabert
105862	None	conservative-banglabert
702732	Abusive	conservative-banglabert
938497	None	conservative-banglabert
213252	None	conservative-banglabert
457833	None	conservative-banglabert
816803	Political Hate	conservative-banglabert
299704	None	conservative-banglabert
803472	None	conservative-banglabert
753215	Abusive	conservative-banglabert
542741	None	conservative-banglabert
836974	Profane	conservative-banglabert
691680	Abusive	conservative-banglabert
846299	None	conservative-banglabert
433275	Political Hate	conservative-banglabert
756273	None	conservative-banglabert
740920	None	conservative-banglabert
43626	Abusive	conservative-banglabert
267060	Political Hate	conservative-banglabert
457841	None	conservative-banglabert
875925	None	conservative-banglabert
707304	None	conservative-banglabert
305585	Political Hate	conservative-banglabert
677304	Political Hate	conservative-banglabert
402761	Religious Hate	conservative-banglabert
142035	None	conservative-banglabert
322005	None	conservative-banglabert
49390	Religious Hate	conservative-banglabert
707302	None	conservative-banglabert
333125	Political Hate	conservative-banglabert
416891	None	conservative-banglabert
781755	None	conservative-banglabert
372629	None	conservative-banglabert
746812	None	conservative-banglabert
661051	Abusive	conservative-banglabert
223473	Abusive	conservative-banglabert
366446	None	conservative-banglabert
439019	Political Hate	conservative-banglabert
89017	Abusive	conservative-banglabert
833385	Profane	conservative-banglabert
701974	None	conservative-banglabert
532046	Abusive	conservative-banglabert
524121	None	conservative-banglabert
73484	None	conservative-banglabert
41759	None	conservative-banglabert
556898	Political Hate	conservative-banglabert
74071	None	conservative-banglabert
664811	None	conservative-banglabert
596155	None	conservative-banglabert
861670	None	conservative-banglabert
557487	None	conservative-banglabert
475743	None	conservative-banglabert
708802	None	conservative-banglabert
510655	None	conservative-banglabert
345029	None	conservative-banglabert
853057	None	conservative-banglabert
242665	Abusive	conservative-banglabert
823119	None	conservative-banglabert
608926	None	conservative-banglabert
480932	Abusive	conservative-banglabert
641524	Political Hate	conservative-banglabert
571911	None	conservative-banglabert
787716	None	conservative-banglabert
265020	Abusive	conservative-banglabert
303183	None	conservative-banglabert
352571	Abusive	conservative-banglabert
263134	Abusive	conservative-banglabert
611932	Abusive	conservative-banglabert
868718	None	conservative-banglabert
503912	Political Hate	conservative-banglabert
844107	Abusive	conservative-banglabert
361784	Political Hate	conservative-banglabert
707013	Sexism	conservative-banglabert
540056	None	conservative-banglabert
835721	None	conservative-banglabert
235755	Political Hate	conservative-banglabert
667776	None	conservative-banglabert
649091	None	conservative-banglabert
770663	Abusive	conservative-banglabert
449984	None	conservative-banglabert
832298	None	conservative-banglabert
659157	Abusive	conservative-banglabert
271809	None	conservative-banglabert
806432	Profane	conservative-banglabert
137318	Abusive	conservative-banglabert
153306	None	conservative-banglabert
38470	Political Hate	conservative-banglabert
431582	Profane	conservative-banglabert
717164	None	conservative-banglabert
580143	None	conservative-banglabert
49990	Abusive	conservative-banglabert
845881	None	conservative-banglabert
28237	Political Hate	conservative-banglabert
448410	None	conservative-banglabert
392869	Abusive	conservative-banglabert
427357	Political Hate	conservative-banglabert
803479	Political Hate	conservative-banglabert
758098	Religious Hate	conservative-banglabert
120841	Political Hate	conservative-banglabert
801244	None	conservative-banglabert
925289	Political Hate	conservative-banglabert
777026	Abusive	conservative-banglabert
7401	None	conservative-banglabert
766209	Abusive	conservative-banglabert
146616	None	conservative-banglabert
449920	None	conservative-banglabert
395149	Abusive	conservative-banglabert
783461	None	conservative-banglabert
323363	Abusive	conservative-banglabert
857583	None	conservative-banglabert
535131	None	conservative-banglabert
449455	None	conservative-banglabert
530188	None	conservative-banglabert
841983	None	conservative-banglabert
863107	None	conservative-banglabert
441302	None	conservative-banglabert
398777	None	conservative-banglabert
756172	None	conservative-banglabert
706050	None	conservative-banglabert
514434	None	conservative-banglabert
513361	None	conservative-banglabert
516223	Profane	conservative-banglabert
31791	None	conservative-banglabert
143438	Abusive	conservative-banglabert
799188	None	conservative-banglabert
336449	None	conservative-banglabert
767986	Abusive	conservative-banglabert
694508	None	conservative-banglabert
186493	Profane	conservative-banglabert
104882	Abusive	conservative-banglabert
280325	None	conservative-banglabert
366514	None	conservative-banglabert
566626	None	conservative-banglabert
274439	Profane	conservative-banglabert
775968	None	conservative-banglabert
665640	Sexism	conservative-banglabert
922707	None	conservative-banglabert
131971	None	conservative-banglabert
467462	None	conservative-banglabert
392346	Political Hate	conservative-banglabert
14129	None	conservative-banglabert
727009	Abusive	conservative-banglabert
202951	None	conservative-banglabert
511558	None	conservative-banglabert
396493	Political Hate	conservative-banglabert
675473	Abusive	conservative-banglabert
487864	None	conservative-banglabert
345179	None	conservative-banglabert
714384	None	conservative-banglabert
378869	Abusive	conservative-banglabert
91557	Abusive	conservative-banglabert
401006	Abusive	conservative-banglabert
426265	None	conservative-banglabert
623520	None	conservative-banglabert
589727	Political Hate	conservative-banglabert
923659	None	conservative-banglabert
160999	None	conservative-banglabert
740411	Religious Hate	conservative-banglabert
43188	Political Hate	conservative-banglabert
556371	Profane	conservative-banglabert
498484	None	conservative-banglabert
756549	None	conservative-banglabert
58026	Abusive	conservative-banglabert
65446	None	conservative-banglabert
874914	Abusive	conservative-banglabert
19597	None	conservative-banglabert
815102	Abusive	conservative-banglabert
201654	None	conservative-banglabert
853021	Political Hate	conservative-banglabert
42693	None	conservative-banglabert
902699	None	conservative-banglabert
163301	None	conservative-banglabert
768898	Abusive	conservative-banglabert
708467	None	conservative-banglabert
892940	Abusive	conservative-banglabert
412303	None	conservative-banglabert
627277	Abusive	conservative-banglabert
614654	None	conservative-banglabert
606146	Political Hate	conservative-banglabert
909768	Abusive	conservative-banglabert
886619	None	conservative-banglabert
600015	None	conservative-banglabert
828619	None	conservative-banglabert
389728	Abusive	conservative-banglabert
330316	None	conservative-banglabert
721390	None	conservative-banglabert
904984	None	conservative-banglabert
493861	None	conservative-banglabert
301713	Abusive	conservative-banglabert
528654	None	conservative-banglabert
341189	None	conservative-banglabert
491121	Religious Hate	conservative-banglabert
607638	None	conservative-banglabert
832986	None	conservative-banglabert
194409	Abusive	conservative-banglabert
568775	None	conservative-banglabert
6248	None	conservative-banglabert
283521	None	conservative-banglabert
422748	Religious Hate	conservative-banglabert
315603	None	conservative-banglabert
335993	Abusive	conservative-banglabert
133932	None	conservative-banglabert
322271	Abusive	conservative-banglabert
632849	Abusive	conservative-banglabert
613926	Abusive	conservative-banglabert
552957	Profane	conservative-banglabert
529141	Abusive	conservative-banglabert
280267	Political Hate	conservative-banglabert
879941	Abusive	conservative-banglabert
30896	Abusive	conservative-banglabert
179405	Abusive	conservative-banglabert
520864	None	conservative-banglabert
790343	Political Hate	conservative-banglabert
48959	Abusive	conservative-banglabert
927620	None	conservative-banglabert
294304	Abusive	conservative-banglabert
794785	Political Hate	conservative-banglabert
182211	None	conservative-banglabert
659035	None	conservative-banglabert
538939	Abusive	conservative-banglabert
189018	None	conservative-banglabert
192575	None	conservative-banglabert
147960	Abusive	conservative-banglabert
159833	None	conservative-banglabert
753935	None	conservative-banglabert
338203	Abusive	conservative-banglabert
704431	None	conservative-banglabert
573950	Profane	conservative-banglabert
901051	None	conservative-banglabert
350592	Abusive	conservative-banglabert
446695	None	conservative-banglabert
89903	Religious Hate	conservative-banglabert
115101	Political Hate	conservative-banglabert
541037	None	conservative-banglabert
209330	Political Hate	conservative-banglabert
500953	None	conservative-banglabert
683778	None	conservative-banglabert
758063	Religious Hate	conservative-banglabert
790595	None	conservative-banglabert
214354	Political Hate	conservative-banglabert
660129	None	conservative-banglabert
791895	None	conservative-banglabert
804514	Profane	conservative-banglabert
291269	None	conservative-banglabert
213508	Abusive	conservative-banglabert
355146	Profane	conservative-banglabert
159040	Abusive	conservative-banglabert
859308	None	conservative-banglabert
407731	None	conservative-banglabert
282452	Political Hate	conservative-banglabert
937710	None	conservative-banglabert
552667	Abusive	conservative-banglabert
858733	None	conservative-banglabert
839133	None	conservative-banglabert
90708	Abusive	conservative-banglabert
637975	Abusive	conservative-banglabert
853112	Profane	conservative-banglabert
467659	None	conservative-banglabert
310871	None	conservative-banglabert
40628	None	conservative-banglabert
752747	None	conservative-banglabert
71170	Abusive	conservative-banglabert
627017	Abusive	conservative-banglabert
123474	None	conservative-banglabert
351319	Abusive	conservative-banglabert
286351	Abusive	conservative-banglabert
171984	None	conservative-banglabert
635198	None	conservative-banglabert
377481	Religious Hate	conservative-banglabert
632798	Political Hate	conservative-banglabert
444305	None	conservative-banglabert
484705	Abusive	conservative-banglabert
435790	Profane	conservative-banglabert
239325	Political Hate	conservative-banglabert
926891	Abusive	conservative-banglabert
339484	None	conservative-banglabert
768466	Abusive	conservative-banglabert
113393	Profane	conservative-banglabert
341264	None	conservative-banglabert
782996	Profane	conservative-banglabert
521003	Profane	conservative-banglabert
939102	None	conservative-banglabert
735297	None	conservative-banglabert
520870	None	conservative-banglabert
273146	Abusive	conservative-banglabert
202375	None	conservative-banglabert
661758	None	conservative-banglabert
85976	None	conservative-banglabert
382500	None	conservative-banglabert
313962	None	conservative-banglabert
236844	Political Hate	conservative-banglabert
75753	None	conservative-banglabert
114590	None	conservative-banglabert
638031	None	conservative-banglabert
221877	Political Hate	conservative-banglabert
604651	None	conservative-banglabert
878671	Abusive	conservative-banglabert
495334	Abusive	conservative-banglabert
811282	Abusive	conservative-banglabert
259819	None	conservative-banglabert
670825	Abusive	conservative-banglabert
641722	Abusive	conservative-banglabert
935988	None	conservative-banglabert
925559	Abusive	conservative-banglabert
882102	Abusive	conservative-banglabert
669815	Abusive	conservative-banglabert
862726	None	conservative-banglabert
202020	Abusive	conservative-banglabert
18287	None	conservative-banglabert
533374	Abusive	conservative-banglabert
697794	Profane	conservative-banglabert
87756	Abusive	conservative-banglabert
893669	Abusive	conservative-banglabert
444849	Political Hate	conservative-banglabert
844583	Abusive	conservative-banglabert
855222	Sexism	conservative-banglabert
293344	None	conservative-banglabert
867935	Profane	conservative-banglabert
422555	None	conservative-banglabert
648270	None	conservative-banglabert
35775	Religious Hate	conservative-banglabert
158778	Abusive	conservative-banglabert
729319	None	conservative-banglabert
861447	Profane	conservative-banglabert
7513	None	conservative-banglabert
743646	None	conservative-banglabert
679486	Abusive	conservative-banglabert
173289	None	conservative-banglabert
549862	Political Hate	conservative-banglabert
223872	Abusive	conservative-banglabert
614643	None	conservative-banglabert
741749	None	conservative-banglabert
253036	None	conservative-banglabert
656462	Abusive	conservative-banglabert
702468	None	conservative-banglabert
894938	None	conservative-banglabert
129604	None	conservative-banglabert
343002	Abusive	conservative-banglabert
882520	Profane	conservative-banglabert
184251	Political Hate	conservative-banglabert
17368	None	conservative-banglabert
527115	Profane	conservative-banglabert
353516	None	conservative-banglabert
82655	None	conservative-banglabert
934168	None	conservative-banglabert
471572	None	conservative-banglabert
498919	None	conservative-banglabert
460423	None	conservative-banglabert
669535	None	conservative-banglabert
10131	None	conservative-banglabert
402050	None	conservative-banglabert
295436	None	conservative-banglabert
105937	None	conservative-banglabert
100261	Political Hate	conservative-banglabert
186855	None	conservative-banglabert
224878	Political Hate	conservative-banglabert
166022	None	conservative-banglabert
676170	None	conservative-banglabert
513806	None	conservative-banglabert
867603	None	conservative-banglabert
936619	None	conservative-banglabert
846248	None	conservative-banglabert
667270	None	conservative-banglabert
920288	Profane	conservative-banglabert
801728	Abusive	conservative-banglabert
439396	None	conservative-banglabert
263050	None	conservative-banglabert
736319	None	conservative-banglabert
625937	None	conservative-banglabert
397371	None	conservative-banglabert
814340	None	conservative-banglabert
183236	None	conservative-banglabert
445797	None	conservative-banglabert
196447	Political Hate	conservative-banglabert
733692	None	conservative-banglabert
65619	Abusive	conservative-banglabert
251005	Abusive	conservative-banglabert
166303	Abusive	conservative-banglabert
655944	None	conservative-banglabert
304580	Political Hate	conservative-banglabert
374398	None	conservative-banglabert
563387	None	conservative-banglabert
892900	None	conservative-banglabert
772935	Profane	conservative-banglabert
140849	None	conservative-banglabert
112914	Abusive	conservative-banglabert
419410	None	conservative-banglabert
194764	Political Hate	conservative-banglabert
177216	None	conservative-banglabert
480343	None	conservative-banglabert
588331	None	conservative-banglabert
499835	Abusive	conservative-banglabert
567747	Abusive	conservative-banglabert
179610	None	conservative-banglabert
808026	None	conservative-banglabert
139747	Profane	conservative-banglabert
57120	Political Hate	conservative-banglabert
270287	Profane	conservative-banglabert
349353	None	conservative-banglabert
432855	None	conservative-banglabert
610525	Political Hate	conservative-banglabert
751364	None	conservative-banglabert
561725	None	conservative-banglabert
318120	None	conservative-banglabert
421944	Abusive	conservative-banglabert
495294	None	conservative-banglabert
910164	None	conservative-banglabert
191200	None	conservative-banglabert
594094	None	conservative-banglabert
6091	Profane	conservative-banglabert
726212	Abusive	conservative-banglabert
288385	Profane	conservative-banglabert
835866	None	conservative-banglabert
547370	Abusive	conservative-banglabert
835225	Political Hate	conservative-banglabert
463349	Political Hate	conservative-banglabert
869747	None	conservative-banglabert
764292	Religious Hate	conservative-banglabert
645588	Profane	conservative-banglabert
277654	Political Hate	conservative-banglabert
250952	None	conservative-banglabert
120720	Abusive	conservative-banglabert
806214	None	conservative-banglabert
82152	Profane	conservative-banglabert
710383	None	conservative-banglabert
550788	Abusive	conservative-banglabert
824315	None	conservative-banglabert
556829	Abusive	conservative-banglabert
926619	Abusive	conservative-banglabert
708007	None	conservative-banglabert
87652	Political Hate	conservative-banglabert
262145	None	conservative-banglabert
314775	None	conservative-banglabert
232240	None	conservative-banglabert
132119	Political Hate	conservative-banglabert
47848	None	conservative-banglabert
568660	None	conservative-banglabert
499294	Profane	conservative-banglabert
920633	None	conservative-banglabert
687641	None	conservative-banglabert
729470	None	conservative-banglabert
403998	None	conservative-banglabert
210170	None	conservative-banglabert
249628	Profane	conservative-banglabert
39307	Abusive	conservative-banglabert
199566	None	conservative-banglabert
461737	Political Hate	conservative-banglabert
319045	Abusive	conservative-banglabert
314468	None	conservative-banglabert
416780	None	conservative-banglabert
83140	None	conservative-banglabert
715328	Abusive	conservative-banglabert
927299	Abusive	conservative-banglabert
25441	None	conservative-banglabert
117802	Abusive	conservative-banglabert
203342	None	conservative-banglabert
62978	None	conservative-banglabert
192623	Abusive	conservative-banglabert
403512	None	conservative-banglabert
270648	None	conservative-banglabert
522157	None	conservative-banglabert
345473	None	conservative-banglabert
910734	None	conservative-banglabert
286649	None	conservative-banglabert
539735	None	conservative-banglabert
406625	None	conservative-banglabert
598894	None	conservative-banglabert
270311	None	conservative-banglabert
290552	None	conservative-banglabert
460810	Abusive	conservative-banglabert
210125	Abusive	conservative-banglabert
824538	None	conservative-banglabert
185190	Religious Hate	conservative-banglabert
431650	None	conservative-banglabert
690480	None	conservative-banglabert
790012	None	conservative-banglabert
172975	Abusive	conservative-banglabert
474139	Abusive	conservative-banglabert
409191	Political Hate	conservative-banglabert
930064	None	conservative-banglabert
